"codigo_funcionario";"email_funcionario";"codigo_beneficio";"codigo_empresa";"tipo_beneficio";"valor_beneficio"
8448;"";2;6;"2";"596"
8449;"";2;3;"2";"907"
8450;"";1;3;"1";"550"
8451;"";1;3;"1";"696"
8452;"";1;7;"1";"654"
8453;"";2;7;"2";"858"
8454;"";2;1;"2";"957"
8455;"";2;4;"2";"964"
8456;"";1;1;"1";"613"
8457;"";1;5;"1";"885"
8458;"";1;3;"1";"968"
8459;"";1;2;"1";"546"
8460;"";2;2;"2";"572"
8461;"";1;6;"1";"1023"
8462;"";2;6;"2";"774"
8463;"";2;3;"2";"850"
8464;"";2;7;"2";"668"
8465;"";1;6;"1";"1041"
8466;"";2;4;"2";"781"
8467;"";1;7;"1";"704"
8468;"";1;6;"1";"804"
8469;"";1;6;"1";"827"
8470;"";1;1;"1";"981"
8471;"";1;3;"1";"920"
8472;"";2;3;"2";"614"
8473;"";1;2;"1";"938"
8474;"";1;6;"1";"717"
8475;"";2;2;"2";"828"
8476;"";2;4;"2";"656"
8477;"";1;8;"1";"873"
8478;"";1;2;"1";"730"
8479;"";1;3;"1";"885"
8480;"";1;3;"1";"686"
8481;"";2;4;"2";"818"
8482;"";2;1;"2";"971"
8483;"";2;3;"2";"599"
8484;"";1;2;"1";"844"
8485;"";1;8;"1";"534"
8486;"";2;5;"2";"893"
8487;"";2;6;"2";"557"
8488;"";1;7;"1";"865"
8489;"";2;8;"2";"928"
8490;"";2;3;"2";"1048"
8491;"";1;8;"1";"849"
8492;"";2;3;"2";"643"
8493;"";2;2;"2";"849"
8494;"";2;2;"2";"621"
8495;"";2;1;"2";"1014"
8496;"";1;5;"1";"684"
8497;"";2;4;"2";"778"
8498;"";2;7;"2";"683"
8499;"";2;8;"2";"637"
8500;"";2;1;"2";"669"
8501;"";1;3;"1";"1047"
8502;"";1;3;"1";"889"
8503;"";1;8;"1";"777"
8504;"";1;3;"1";"900"
8505;"";1;4;"1";"775"
8506;"";1;4;"1";"842"
8507;"";1;8;"1";"596"
8508;"";1;6;"1";"873"
8509;"";2;3;"2";"841"
8510;"";1;4;"1";"613"
8511;"";2;8;"2";"666"
8512;"";2;7;"2";"950"
8513;"";2;1;"2";"959"
8514;"";1;5;"1";"659"
8515;"";2;5;"2";"665"
8516;"";1;4;"1";"776"
8517;"";1;3;"1";"634"
8518;"";1;8;"1";"631"
8519;"";2;1;"2";"575"
8520;"";1;5;"1";"579"
8521;"";2;4;"2";"1002"
8522;"";2;2;"2";"665"
8523;"";1;8;"1";"584"
8524;"";1;3;"1";"1050"
8525;"";1;8;"1";"754"
8526;"";2;2;"2";"893"
8527;"";2;4;"2";"1044"
8528;"";2;3;"2";"700"
8529;"";1;3;"1";"579"
8530;"";2;3;"2";"673"
8531;"";2;4;"2";"721"
8532;"";1;3;"1";"780"
8533;"";1;3;"1";"1043"
8534;"";1;1;"1";"797"
8535;"";1;2;"1";"996"
8536;"";1;6;"1";"501"
8537;"";2;5;"2";"602"
8538;"";2;8;"2";"810"
8539;"";1;1;"1";"813"
8540;"";2;3;"2";"1021"
8541;"";2;1;"2";"743"
8542;"";1;3;"1";"514"
8543;"";2;3;"2";"979"
8544;"";2;7;"2";"698"
8545;"";2;8;"2";"796"
8546;"";1;7;"1";"786"
8547;"";2;7;"2";"555"
8548;"";2;7;"2";"687"
8549;"";1;8;"1";"854"
8550;"";1;7;"1";"776"
8551;"";2;6;"2";"1034"
8552;"";2;4;"2";"921"
8553;"";2;4;"2";"554"
8554;"";2;8;"2";"614"
8555;"";1;2;"1";"728"
8556;"";2;4;"2";"897"
8557;"";2;1;"2";"675"
8558;"";1;8;"1";"914"
8559;"";1;5;"1";"674"
8560;"";1;6;"1";"610"
8561;"";2;1;"2";"975"
8562;"";2;8;"2";"948"
8563;"";1;2;"1";"618"
8564;"";2;1;"2";"554"
8565;"";2;6;"2";"1048"
8566;"";1;2;"1";"652"
8567;"";2;8;"2";"575"
8568;"";1;2;"1";"578"
8569;"";2;7;"2";"819"
8570;"";2;7;"2";"912"
8571;"";1;5;"1";"836"
8572;"";1;3;"1";"990"
8573;"";1;8;"1";"974"
8574;"";2;2;"2";"1018"
8575;"";2;2;"2";"508"
8576;"";1;1;"1";"526"
8577;"";1;1;"1";"806"
8578;"";2;5;"2";"658"
8579;"";2;3;"2";"563"
8580;"";1;2;"1";"597"
8581;"";1;1;"1";"922"
8582;"";2;7;"2";"890"
8583;"";1;5;"1";"614"
8584;"";1;3;"1";"834"
8585;"";1;5;"1";"746"
8586;"";2;4;"2";"659"
8587;"";1;8;"1";"649"
8588;"";1;5;"1";"554"
8589;"";2;6;"2";"530"
8590;"";2;7;"2";"642"
8591;"";2;6;"2";"859"
8592;"";1;7;"1";"759"
8593;"";1;6;"1";"853"
8594;"";2;6;"2";"938"
8595;"";2;3;"2";"626"
8596;"";1;6;"1";"983"
8597;"";1;1;"1";"969"
8598;"";2;7;"2";"1001"
8599;"";1;7;"1";"831"
8600;"";2;4;"2";"1038"
8601;"";1;4;"1";"790"
8602;"";2;7;"2";"788"
8603;"";2;8;"2";"618"
8604;"";2;8;"2";"795"
8605;"";1;3;"1";"586"
8606;"";1;4;"1";"574"
8607;"";2;5;"2";"607"
8608;"";2;5;"2";"990"
8609;"";2;5;"2";"841"
8610;"";2;6;"2";"536"
8611;"";1;7;"1";"670"
8612;"";1;8;"1";"511"
8613;"";2;5;"2";"609"
8614;"";1;6;"1";"798"
8615;"";2;3;"2";"675"
8616;"";1;7;"1";"555"
8617;"";2;4;"2";"963"
8618;"";1;2;"1";"681"
8619;"";1;5;"1";"746"
8620;"";2;2;"2";"898"
8621;"";1;8;"1";"1035"
8622;"";1;8;"1";"986"
8623;"";2;4;"2";"970"
8624;"";1;4;"1";"1036"
8625;"";1;8;"1";"603"
8626;"";1;8;"1";"940"
8627;"";1;4;"1";"591"
8628;"";2;3;"2";"960"
8629;"";1;2;"1";"913"
8630;"";1;2;"1";"577"
8631;"";1;2;"1";"690"
8632;"";1;4;"1";"766"
8633;"";2;7;"2";"974"
8634;"";2;8;"2";"986"
8635;"";1;4;"1";"692"
8636;"";1;3;"1";"833"
8637;"";2;8;"2";"704"
8638;"";2;6;"2";"1013"
8639;"";2;1;"2";"693"
8640;"";2;2;"2";"628"
8641;"";1;7;"1";"600"
8642;"";1;5;"1";"726"
8643;"";2;5;"2";"517"
8644;"";1;2;"1";"805"
8645;"";2;8;"2";"923"
8646;"";1;1;"1";"505"
8647;"";2;8;"2";"838"
8648;"";1;2;"1";"646"
8649;"";1;1;"1";"912"
8650;"";1;6;"1";"614"
8651;"";2;4;"2";"770"
8652;"";2;3;"2";"899"
8653;"";2;1;"2";"574"
8654;"";2;3;"2";"623"
8655;"";1;4;"1";"760"
8656;"";1;5;"1";"660"
8657;"";1;7;"1";"685"
8658;"";1;3;"1";"934"
8659;"";2;8;"2";"879"
8660;"";2;7;"2";"656"
8661;"";2;6;"2";"556"
8662;"";2;5;"2";"974"
8663;"";1;3;"1";"710"
8664;"";2;6;"2";"532"
8665;"";2;5;"2";"959"
8666;"";2;8;"2";"838"
8667;"";1;4;"1";"790"
8668;"";1;4;"1";"1031"
8669;"";1;3;"1";"812"
8670;"";1;4;"1";"632"
8671;"";2;5;"2";"716"
8672;"";1;1;"1";"577"
8673;"";2;6;"2";"528"
8674;"";1;7;"1";"774"
8675;"";1;6;"1";"754"
8676;"";1;5;"1";"684"
8677;"";1;1;"1";"976"
8678;"";1;2;"1";"964"
8679;"";1;5;"1";"1010"
8680;"";1;7;"1";"696"
8681;"";2;7;"2";"813"
8682;"";2;2;"2";"1008"
8683;"";2;6;"2";"940"
8684;"";2;4;"2";"707"
8685;"";2;2;"2";"950"
8686;"";1;3;"1";"827"
8687;"";1;6;"1";"822"
8688;"";1;5;"1";"925"
8689;"";2;4;"2";"797"
8690;"";1;2;"1";"1034"
8691;"";2;6;"2";"895"
8692;"";2;4;"2";"628"
8693;"";2;3;"2";"992"
8694;"";1;2;"1";"606"
8695;"";1;6;"1";"865"
8696;"";1;4;"1";"682"
8697;"";1;2;"1";"793"
8698;"";1;2;"1";"617"
8699;"";2;4;"2";"877"
8700;"";2;3;"2";"562"
8701;"";2;7;"2";"935"
8702;"";2;6;"2";"679"
8703;"";2;6;"2";"721"
8704;"";2;2;"2";"524"
8705;"";2;1;"2";"868"
8706;"";2;6;"2";"540"
8707;"";1;4;"1";"1042"
8708;"";1;1;"1";"563"
8709;"";2;8;"2";"704"
8710;"";1;1;"1";"671"
8711;"";1;4;"1";"830"
8712;"";2;6;"2";"699"
8713;"";1;7;"1";"533"
8714;"";1;8;"1";"1017"
8715;"";1;6;"1";"783"
8716;"";1;7;"1";"933"
8717;"";1;7;"1";"882"
8718;"";2;3;"2";"1005"
8719;"";1;3;"1";"941"
8720;"";1;5;"1";"522"
8721;"";1;7;"1";"833"
8722;"";2;8;"2";"638"
8723;"";1;8;"1";"848"
8724;"";1;5;"1";"863"
8725;"";2;4;"2";"980"
8726;"";1;1;"1";"902"
8727;"";2;6;"2";"781"
8728;"";1;3;"1";"552"
8729;"";2;3;"2";"729"
8730;"";2;3;"2";"713"
8731;"";1;8;"1";"944"
8732;"";1;7;"1";"616"
8733;"";1;6;"1";"589"
8734;"";1;2;"1";"877"
8735;"";1;3;"1";"900"
8736;"";1;3;"1";"768"
8737;"";2;8;"2";"1030"
8738;"";2;7;"2";"645"
8739;"";1;2;"1";"884"
8740;"";2;8;"2";"952"
8741;"";1;5;"1";"1048"
8742;"";1;4;"1";"685"
8743;"";1;4;"1";"993"
8744;"";2;1;"2";"782"
8745;"";2;8;"2";"717"
8746;"";1;4;"1";"796"
8747;"";2;6;"2";"878"
8748;"";1;1;"1";"895"
8749;"";1;4;"1";"1041"
8750;"";1;5;"1";"939"
8751;"";2;3;"2";"943"
8752;"";1;7;"1";"895"
8753;"";1;7;"1";"788"
8754;"";2;6;"2";"794"
8755;"";1;7;"1";"611"
8756;"";2;8;"2";"797"
8757;"";2;4;"2";"891"
8758;"";1;7;"1";"721"
8759;"";1;2;"1";"780"
8760;"";1;3;"1";"961"
8761;"";1;6;"1";"744"
8762;"";2;6;"2";"805"
8763;"";2;3;"2";"835"
8764;"";2;7;"2";"582"
8765;"";2;3;"2";"857"
8766;"";2;3;"2";"513"
8767;"";1;3;"1";"881"
8768;"";1;8;"1";"922"
8769;"";1;6;"1";"562"
8770;"";1;3;"1";"664"
8771;"";1;6;"1";"619"
8772;"";2;6;"2";"889"
8773;"";1;2;"1";"777"
8774;"";2;7;"2";"551"
8775;"";1;8;"1";"886"
8776;"";1;3;"1";"931"
8777;"";1;6;"1";"961"
8778;"";1;3;"1";"899"
8779;"";1;2;"1";"704"
8780;"";1;4;"1";"1020"
8781;"";2;1;"2";"827"
8782;"";1;5;"1";"655"
8783;"";1;7;"1";"981"
8784;"";2;3;"2";"913"
8785;"";1;2;"1";"681"
8786;"";1;1;"1";"968"
8787;"";2;6;"2";"735"
8788;"";1;8;"1";"616"
8789;"";2;2;"2";"908"
8790;"";1;7;"1";"701"
8791;"";2;2;"2";"706"
8792;"";1;4;"1";"592"
8793;"";2;6;"2";"985"
8794;"";1;6;"1";"994"
8795;"";2;5;"2";"546"
8796;"";1;6;"1";"978"
8797;"";1;1;"1";"623"
8798;"";2;1;"2";"824"
8799;"";2;3;"2";"927"
8800;"";2;6;"2";"750"
8801;"";2;6;"2";"515"
8802;"";1;3;"1";"990"
8803;"";1;4;"1";"664"
8804;"";1;4;"1";"901"
8805;"";1;1;"1";"748"
8806;"";1;2;"1";"808"
8807;"";1;4;"1";"875"
8808;"";2;2;"2";"926"
8809;"";1;8;"1";"825"
8810;"";2;5;"2";"582"
8811;"";2;3;"2";"935"
8812;"";1;4;"1";"1017"
8813;"";2;2;"2";"719"
8814;"";2;1;"2";"589"
8815;"";1;7;"1";"518"
8816;"";2;8;"2";"659"
8817;"";1;8;"1";"767"
8818;"";2;8;"2";"710"
8819;"";2;4;"2";"680"
8820;"";2;7;"2";"586"
8821;"";2;8;"2";"1018"
8822;"";2;4;"2";"1037"
8823;"";1;3;"1";"521"
8824;"";1;4;"1";"967"
8825;"";1;2;"1";"565"
8826;"";2;7;"2";"630"
8827;"";1;4;"1";"761"
8828;"";2;8;"2";"642"
8829;"";1;3;"1";"851"
8830;"";1;7;"1";"857"
8831;"";1;3;"1";"943"
8832;"";1;6;"1";"815"
8833;"";1;6;"1";"597"
8834;"";2;7;"2";"787"
8835;"";2;4;"2";"1013"
8836;"";1;7;"1";"591"
8837;"";2;8;"2";"505"
8838;"";1;8;"1";"640"
8839;"";2;1;"2";"879"
8840;"";1;8;"1";"721"
8841;"";1;2;"1";"720"
8842;"";2;5;"2";"740"
8843;"";1;6;"1";"825"
8844;"";1;2;"1";"576"
8845;"";2;6;"2";"938"
8846;"";1;4;"1";"857"
8847;"";2;3;"2";"1010"
8848;"";1;4;"1";"821"
8849;"";1;2;"1";"698"
8850;"";2;6;"2";"904"
8851;"";2;6;"2";"901"
8852;"";1;2;"1";"892"
8853;"";2;7;"2";"733"
8854;"";2;2;"2";"983"
8855;"";2;8;"2";"556"
8856;"";2;8;"2";"735"
8857;"";2;4;"2";"941"
8858;"";1;6;"1";"769"
8859;"";1;4;"1";"914"
8860;"";1;8;"1";"931"
8861;"";1;4;"1";"677"
8862;"";1;8;"1";"965"
8863;"";1;7;"1";"867"
8864;"";2;3;"2";"547"
8865;"";2;2;"2";"1002"
8866;"";1;2;"1";"574"
8867;"";1;1;"1";"534"
8868;"";1;3;"1";"841"
8869;"";2;7;"2";"712"
8870;"";2;4;"2";"632"
8871;"";2;8;"2";"795"
8872;"";1;8;"1";"744"
8873;"";1;3;"1";"986"
8874;"";1;3;"1";"980"
8875;"";1;1;"1";"702"
8876;"";2;4;"2";"1047"
8877;"";2;3;"2";"894"
8878;"";2;3;"2";"678"
8879;"";2;7;"2";"513"
8880;"";2;3;"2";"619"
8881;"";2;6;"2";"558"
8882;"";1;7;"1";"936"
8883;"";2;3;"2";"563"
8884;"";2;2;"2";"522"
8885;"";2;4;"2";"601"
8886;"";1;4;"1";"1005"
8887;"";1;1;"1";"949"
8888;"";2;6;"2";"968"
8889;"";2;6;"2";"1023"
8890;"";2;8;"2";"847"
8891;"";2;7;"2";"628"
8892;"";1;5;"1";"748"
8893;"";1;7;"1";"574"
8894;"";1;7;"1";"897"
8895;"";2;6;"2";"880"
8896;"";1;1;"1";"829"
8897;"";2;7;"2";"943"
8898;"";2;6;"2";"853"
8899;"";2;5;"2";"773"
8900;"";2;7;"2";"841"
8901;"";2;6;"2";"1048"
8902;"";1;5;"1";"815"
8903;"";1;5;"1";"723"
8904;"";2;8;"2";"503"
8905;"";1;6;"1";"869"
8906;"";1;5;"1";"799"
8907;"";1;6;"1";"704"
8908;"";2;3;"2";"977"
8909;"";1;4;"1";"1026"
8910;"";1;8;"1";"770"
8911;"";1;4;"1";"896"
8912;"";2;4;"2";"597"
8913;"";2;2;"2";"507"
8914;"";1;7;"1";"745"
8915;"";2;5;"2";"911"
8916;"";2;7;"2";"974"
8917;"";2;1;"2";"594"
8918;"";2;3;"2";"814"
8919;"";2;7;"2";"818"
8920;"";2;7;"2";"917"
8921;"";2;1;"2";"500"
8922;"";2;2;"2";"1008"
8923;"";1;6;"1";"567"
8924;"";2;3;"2";"669"
8925;"";1;8;"1";"877"
8926;"";2;7;"2";"818"
8927;"";2;3;"2";"899"
8928;"";1;5;"1";"584"
8929;"";2;7;"2";"561"
8930;"";1;7;"1";"928"
8931;"";2;2;"2";"901"
8932;"";2;6;"2";"575"
8933;"";1;4;"1";"840"
8934;"";2;1;"2";"671"
8935;"";1;7;"1";"879"
8936;"";1;6;"1";"965"
8937;"";2;8;"2";"684"
8938;"";1;4;"1";"1014"
8939;"";2;8;"2";"526"
8940;"";2;4;"2";"688"
8941;"";2;5;"2";"650"
8942;"";1;4;"1";"605"
8943;"";1;5;"1";"1050"
8944;"";1;1;"1";"634"
8945;"";1;3;"1";"685"
8946;"";1;7;"1";"630"
8947;"";2;3;"2";"970"
8948;"";1;7;"1";"916"
8949;"";2;1;"2";"541"
8950;"";1;8;"1";"742"
8951;"";2;6;"2";"684"
8952;"";1;5;"1";"979"
8953;"";1;5;"1";"872"
8954;"";2;6;"2";"967"
8955;"";2;5;"2";"590"
8956;"";2;5;"2";"809"
8957;"";1;5;"1";"799"
8958;"";1;4;"1";"858"
8959;"";1;2;"1";"1000"
8960;"";1;5;"1";"926"
8961;"";2;4;"2";"662"
8962;"";1;8;"1";"666"
8963;"";2;3;"2";"825"
8964;"";2;5;"2";"803"
8965;"";1;3;"1";"739"
8966;"";1;1;"1";"881"
8967;"";2;5;"2";"998"
8968;"";2;2;"2";"922"
8969;"";1;7;"1";"560"
8970;"";2;3;"2";"844"
8971;"";2;5;"2";"921"
8972;"";2;2;"2";"1021"
8973;"";1;5;"1";"841"
8974;"";2;5;"2";"878"
8975;"";1;3;"1";"522"
8976;"";2;8;"2";"778"
8977;"";2;1;"2";"981"
8978;"";1;5;"1";"930"
8979;"";2;4;"2";"564"
8980;"";2;6;"2";"634"
8981;"";1;6;"1";"997"
8982;"";1;8;"1";"571"
8983;"";2;4;"2";"976"
8984;"";2;5;"2";"864"
8985;"";1;1;"1";"656"
8986;"";1;6;"1";"569"
8987;"";1;3;"1";"623"
8988;"";1;5;"1";"970"
8989;"";2;8;"2";"537"
8990;"";2;8;"2";"875"
8991;"";1;4;"1";"777"
8992;"";1;8;"1";"897"
8993;"";2;6;"2";"628"
8994;"";2;4;"2";"910"
8995;"";1;8;"1";"587"
8996;"";1;4;"1";"686"
8997;"";2;3;"2";"824"
8998;"";2;2;"2";"844"
8999;"";2;3;"2";"798"
9000;"";1;7;"1";"852"
9001;"";1;4;"1";"1021"
9002;"";1;1;"1";"779"
9003;"";2;3;"2";"971"
9004;"";2;6;"2";"638"
9005;"";1;6;"1";"929"
9006;"";1;8;"1";"652"
9007;"";2;4;"2";"995"
9008;"";1;8;"1";"754"
9009;"";2;3;"2";"1035"
9010;"";1;8;"1";"867"
9011;"";1;3;"1";"929"
9012;"";2;1;"2";"961"
9013;"";1;3;"1";"1033"
9014;"";2;1;"2";"897"
9015;"";2;5;"2";"991"
9016;"";2;8;"2";"704"
9017;"";1;8;"1";"660"
9018;"";1;5;"1";"1018"
9019;"";2;4;"2";"901"
9020;"";1;4;"1";"706"
9021;"";2;7;"2";"1026"
9022;"";1;2;"1";"836"
9023;"";2;7;"2";"724"
9024;"";1;3;"1";"907"
9025;"";1;8;"1";"668"
9026;"";2;8;"2";"846"
9027;"";2;4;"2";"1024"
9028;"";1;2;"1";"863"
9029;"";2;2;"2";"690"
9030;"";2;6;"2";"745"
9031;"";1;7;"1";"794"
9032;"";2;6;"2";"510"
9033;"";2;8;"2";"1003"
9034;"";1;3;"1";"584"
9035;"";2;3;"2";"670"
9036;"";1;5;"1";"837"
9037;"";1;2;"1";"716"
9038;"";1;3;"1";"565"
9039;"";1;1;"1";"596"
9040;"";2;2;"2";"516"
9041;"";2;1;"2";"663"
9042;"";1;3;"1";"593"
9043;"";1;8;"1";"877"
9044;"";1;5;"1";"1050"
9045;"";2;6;"2";"780"
9046;"";1;1;"1";"847"
9047;"";2;4;"2";"783"
9048;"";1;6;"1";"703"
9049;"";1;3;"1";"671"
9050;"";2;7;"2";"632"
9051;"";2;2;"2";"915"
9052;"";2;8;"2";"566"
9053;"";2;6;"2";"743"
9054;"";1;2;"1";"828"
9055;"";2;6;"2";"630"
9056;"";2;2;"2";"1030"
9057;"";1;5;"1";"943"
9058;"";1;3;"1";"911"
9059;"";1;8;"1";"648"
9060;"";2;4;"2";"514"
9061;"";2;1;"2";"1026"
9062;"";2;2;"2";"666"
9063;"";2;7;"2";"576"
9064;"";1;7;"1";"1010"
9065;"";1;5;"1";"1040"
9066;"";1;5;"1";"955"
9067;"";2;5;"2";"937"
9068;"";2;4;"2";"808"
9069;"";1;8;"1";"751"
9070;"";2;8;"2";"814"
9071;"";2;4;"2";"553"
9072;"";1;8;"1";"752"
9073;"";1;1;"1";"512"
9074;"";2;1;"2";"997"
9075;"";2;3;"2";"555"
9076;"";1;6;"1";"721"
9077;"";2;2;"2";"915"
9078;"";2;8;"2";"977"
9079;"";2;6;"2";"586"
9080;"";1;4;"1";"606"
9081;"";2;3;"2";"668"
9082;"";2;5;"2";"908"
9083;"";2;6;"2";"538"
9084;"";1;1;"1";"670"
9085;"";1;2;"1";"967"
9086;"";1;3;"1";"963"
9087;"";2;3;"2";"782"
9088;"";1;3;"1";"926"
9089;"";1;7;"1";"1049"
9090;"";2;2;"2";"605"
9091;"";1;2;"1";"1046"
9092;"";2;4;"2";"824"
9093;"";2;8;"2";"1009"
9094;"";2;4;"2";"655"
9095;"";1;3;"1";"716"
9096;"";2;2;"2";"960"
9097;"";1;7;"1";"899"
9098;"";2;5;"2";"772"
9099;"";2;7;"2";"924"
9100;"";1;7;"1";"710"
9101;"";1;7;"1";"657"
9102;"";1;1;"1";"525"
9103;"";2;1;"2";"904"
9104;"";1;2;"1";"630"
9105;"";2;2;"2";"602"
9106;"";2;4;"2";"624"
9107;"";1;4;"1";"501"
9108;"";2;3;"2";"811"
9109;"";2;6;"2";"553"
9110;"";2;7;"2";"593"
9111;"";1;6;"1";"629"
9112;"";2;5;"2";"905"
9113;"";2;6;"2";"584"
9114;"";2;5;"2";"863"
9115;"";1;7;"1";"945"
9116;"";2;1;"2";"667"
9117;"";2;1;"2";"566"
9118;"";2;4;"2";"568"
9119;"";1;4;"1";"913"
9120;"";1;1;"1";"895"
9121;"";2;8;"2";"947"
9122;"";1;6;"1";"788"
9123;"";2;3;"2";"905"
9124;"";2;7;"2";"600"
9125;"";1;1;"1";"863"
9126;"";2;2;"2";"508"
9127;"";1;4;"1";"505"
9128;"";2;2;"2";"617"
9129;"";1;2;"1";"520"
9130;"";2;7;"2";"783"
9131;"";2;3;"2";"973"
9132;"";1;6;"1";"969"
9133;"";1;1;"1";"961"
9134;"";1;8;"1";"533"
9135;"";1;6;"1";"595"
9136;"";2;6;"2";"841"
9137;"";2;6;"2";"950"
9138;"";2;3;"2";"593"
9139;"";2;3;"2";"669"
9140;"";1;2;"1";"710"
9141;"";1;4;"1";"612"
9142;"";2;7;"2";"808"
9143;"";2;3;"2";"805"
9144;"";2;4;"2";"561"
9145;"";2;1;"2";"605"
9146;"";1;2;"1";"1000"
9147;"";1;2;"1";"508"
9148;"";1;6;"1";"849"
9149;"";1;5;"1";"638"
9150;"";2;2;"2";"779"
9151;"";1;6;"1";"543"
9152;"";1;8;"1";"910"
9153;"";2;5;"2";"1022"
9154;"";1;4;"1";"1001"
9155;"";2;4;"2";"919"
9156;"";2;5;"2";"521"
9157;"";1;5;"1";"955"
9158;"";2;5;"2";"806"
9159;"";1;4;"1";"516"
9160;"";1;6;"1";"576"
9161;"";2;8;"2";"772"
9162;"";1;7;"1";"751"
9163;"";1;7;"1";"970"
9164;"";2;3;"2";"1012"
9165;"";1;1;"1";"813"
9166;"";2;7;"2";"642"
9167;"";1;1;"1";"578"
9168;"";2;7;"2";"513"
9169;"";1;6;"1";"911"
9170;"";1;1;"1";"589"
9171;"";2;2;"2";"684"
9172;"";1;4;"1";"625"
9173;"";1;3;"1";"620"
9174;"";2;6;"2";"842"
9175;"";1;8;"1";"898"
9176;"";1;5;"1";"686"
9177;"";1;5;"1";"698"
9178;"";1;7;"1";"767"
9179;"";1;7;"1";"750"
9180;"";1;3;"1";"773"
9181;"";2;3;"2";"862"
9182;"";1;3;"1";"1045"
9183;"";1;7;"1";"834"
9184;"";1;7;"1";"513"
9185;"";2;6;"2";"1047"
9186;"";1;2;"1";"819"
9187;"";2;3;"2";"867"
9188;"";2;1;"2";"543"
9189;"";1;4;"1";"825"
9190;"";1;5;"1";"774"
9191;"";1;2;"1";"866"
9192;"";2;6;"2";"586"
9193;"";1;6;"1";"957"
9194;"";2;5;"2";"839"
9195;"";2;4;"2";"702"
9196;"";2;4;"2";"901"
9197;"";2;5;"2";"664"
9198;"";1;8;"1";"816"
9199;"";1;2;"1";"858"
9200;"";1;8;"1";"977"
9201;"";1;6;"1";"1043"
9202;"";2;5;"2";"808"
9203;"";2;4;"2";"967"
9204;"";2;6;"2";"752"
9205;"";1;6;"1";"576"
9206;"";1;7;"1";"692"
9207;"";2;5;"2";"770"
9208;"";1;5;"1";"1012"
9209;"";1;5;"1";"704"
9210;"";2;6;"2";"612"
9211;"";2;7;"2";"967"
9212;"";1;3;"1";"687"
9213;"";1;5;"1";"612"
9214;"";1;1;"1";"809"
9215;"";1;8;"1";"890"
9216;"";1;2;"1";"1014"
9217;"";1;4;"1";"959"
9218;"";1;3;"1";"916"
9219;"";2;3;"2";"752"
9220;"";1;1;"1";"574"
9221;"";1;4;"1";"941"
9222;"";2;8;"2";"983"
9223;"";2;7;"2";"709"
9224;"";2;5;"2";"914"
9225;"";1;7;"1";"601"
9226;"";1;1;"1";"923"
9227;"";1;4;"1";"833"
9228;"";1;4;"1";"740"
9229;"";1;3;"1";"771"
9230;"";2;5;"2";"503"
9231;"";2;8;"2";"977"
9232;"";2;7;"2";"848"
9233;"";2;1;"2";"902"
9234;"";2;2;"2";"1037"
9235;"";2;1;"2";"708"
9236;"";1;4;"1";"933"
9237;"";2;6;"2";"512"
9238;"";1;2;"1";"519"
9239;"";1;7;"1";"696"
9240;"";2;7;"2";"823"
9241;"";1;7;"1";"647"
9242;"";2;5;"2";"781"
9243;"";2;6;"2";"951"
9244;"";2;3;"2";"934"
9245;"";2;8;"2";"672"
9246;"";2;2;"2";"968"
9247;"";2;7;"2";"826"
9248;"";2;6;"2";"969"
9249;"";2;5;"2";"900"
9250;"";2;7;"2";"957"
9251;"";1;2;"1";"707"
9252;"";1;8;"1";"762"
9253;"";1;2;"1";"944"
9254;"";1;4;"1";"1008"
9255;"";1;4;"1";"771"
9256;"";2;1;"2";"809"
9257;"";2;4;"2";"782"
9258;"";1;6;"1";"534"
9259;"";2;1;"2";"779"
9260;"";1;2;"1";"898"
9261;"";1;5;"1";"910"
9262;"";1;2;"1";"844"
9263;"";1;7;"1";"781"
9264;"";2;4;"2";"990"
9265;"";1;6;"1";"760"
9266;"";2;1;"2";"616"
9267;"";2;3;"2";"702"
9268;"";2;6;"2";"931"
9269;"";2;1;"2";"742"
9270;"";2;6;"2";"933"
9271;"";2;4;"2";"597"
9272;"";2;4;"2";"577"
9273;"";2;3;"2";"870"
9274;"";1;1;"1";"615"
9275;"";1;5;"1";"508"
9276;"";1;1;"1";"897"
9277;"";1;4;"1";"965"
9278;"";2;8;"2";"907"
9279;"";1;8;"1";"608"
9280;"";2;6;"2";"987"
9281;"";2;3;"2";"799"
9282;"";1;5;"1";"514"
9283;"";1;1;"1";"1033"
9284;"";2;6;"2";"641"
9285;"";1;4;"1";"508"
9286;"";2;8;"2";"590"
9287;"";1;5;"1";"614"
9288;"";1;3;"1";"740"
9289;"";1;1;"1";"525"
9290;"";1;7;"1";"512"
9291;"";2;5;"2";"783"
9292;"";2;6;"2";"648"
9293;"";2;5;"2";"689"
9294;"";1;4;"1";"1003"
9295;"";2;2;"2";"652"
9296;"";1;1;"1";"785"
9297;"";2;4;"2";"960"
9298;"";2;2;"2";"612"
9299;"";1;1;"1";"522"
9300;"";2;2;"2";"675"
9301;"";1;1;"1";"1027"
9302;"";2;6;"2";"1004"
9303;"";1;2;"1";"1020"
9304;"";2;2;"2";"764"
9305;"";2;8;"2";"857"
9306;"";2;5;"2";"557"
9307;"";1;4;"1";"868"
9308;"";1;1;"1";"750"
9309;"";1;6;"1";"701"
9310;"";1;8;"1";"702"
9311;"";2;7;"2";"768"
9312;"";2;4;"2";"988"
9313;"";1;4;"1";"550"
